werwerwerwer[GIN] 2020/10/15 - 23:24:41 | 200 |     631.176µs |             ::1 | GET      "/"
[GIN] 2020/10/19 - 16:57:28 | 200 |     296.044µs |             ::1 | GET      "/static/assets/dist/css/bootstrap.min.css.map"
[GIN] 2020/10/19 - 16:57:39 | 200 |    1.960055ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:57:39 | 200 |     150.344µs |             ::1 | GET      "/static/assets/dist/css/bootstrap.min.css"
[GIN] 2020/10/19 - 16:57:39 | 200 |      35.376µs |             ::1 | GET      "/static/assets/dist/css/dashboard.css"
[GIN] 2020/10/19 - 16:57:39 | 200 |       32.04µs |             ::1 | GET      "/static/assets/dist/css/slider.css"
[GIN] 2020/10/19 - 16:57:39 | 200 |      34.589µs |             ::1 | GET      "/static/assets/dist/css/slidecontainer.css"
[GIN] 2020/10/19 - 16:57:39 | 200 |      85.642µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.min.js"
[GIN] 2020/10/19 - 16:57:39 | 200 |      79.138µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.bundle.min.js"
[GIN] 2020/10/19 - 16:57:39 | 200 |      39.869µs |             ::1 | GET      "/static/assets/dist/js/dashboard.js"
[GIN] 2020/10/19 - 16:57:39 | 200 |      55.549µs |             ::1 | GET      "/static/assets/dist/js/delivery-semantics.js"
[GIN] 2020/10/19 - 16:57:39 | 200 |     432.538µs |             ::1 | GET      "/static/assets/dist/css/bootstrap.min.css.map"
[GIN] 2020/10/19 - 16:57:39 | 200 |     148.882µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.min.js.map"
[GIN] 2020/10/19 - 16:57:39 | 200 |     191.786µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.bundle.min.js.map"
[GIN] 2020/10/19 - 16:57:47 | 200 |    4.877646ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:57:47 | 200 |     254.117µs |             ::1 | GET      "/static/assets/dist/css/bootstrap.min.css"
[GIN] 2020/10/19 - 16:57:47 | 200 |      63.156µs |             ::1 | GET      "/static/assets/dist/css/dashboard.css"
[GIN] 2020/10/19 - 16:57:47 | 200 |        66.4µs |             ::1 | GET      "/static/assets/dist/css/slidecontainer.css"
[GIN] 2020/10/19 - 16:57:47 | 200 |      54.116µs |             ::1 | GET      "/static/assets/dist/css/slider.css"
[GIN] 2020/10/19 - 16:57:47 | 200 |      121.51µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.bundle.min.js"
[GIN] 2020/10/19 - 16:57:47 | 200 |     139.186µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.min.js"
[GIN] 2020/10/19 - 16:57:47 | 200 |      71.789µs |             ::1 | GET      "/static/assets/dist/js/dashboard.js"
[GIN] 2020/10/19 - 16:57:47 | 200 |      48.512µs |             ::1 | GET      "/static/assets/dist/js/delivery-semantics.js"
[GIN] 2020/10/19 - 16:57:48 | 200 |     304.572µs |             ::1 | GET      "/static/assets/dist/css/bootstrap.min.css.map"
[GIN] 2020/10/19 - 16:57:48 | 200 |      182.65µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.min.js.map"
[GIN] 2020/10/19 - 16:57:48 | 200 |      223.17µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.bundle.min.js.map"
[GIN] 2020/10/19 - 16:58:17 | 200 |     1.37383ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:58:17 | 200 |     131.835µs |             ::1 | GET      "/static/assets/dist/css/bootstrap.min.css"
[GIN] 2020/10/19 - 16:58:17 | 200 |      27.604µs |             ::1 | GET      "/static/assets/dist/css/dashboard.css"
[GIN] 2020/10/19 - 16:58:17 | 200 |      42.032µs |             ::1 | GET      "/static/assets/dist/css/slidecontainer.css"
[GIN] 2020/10/19 - 16:58:17 | 200 |      39.716µs |             ::1 | GET      "/static/assets/dist/css/slider.css"
[GIN] 2020/10/19 - 16:58:17 | 200 |      64.348µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.min.js"
[GIN] 2020/10/19 - 16:58:17 | 200 |      83.897µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.bundle.min.js"
[GIN] 2020/10/19 - 16:58:17 | 200 |      66.913µs |             ::1 | GET      "/static/assets/dist/js/dashboard.js"
[GIN] 2020/10/19 - 16:58:17 | 200 |      42.721µs |             ::1 | GET      "/static/assets/dist/js/delivery-semantics.js"
[GIN] 2020/10/19 - 16:58:17 | 200 |     354.942µs |             ::1 | GET      "/static/assets/dist/css/bootstrap.min.css.map"
[GIN] 2020/10/19 - 16:58:17 | 200 |     207.812µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.min.js.map"
[GIN] 2020/10/19 - 16:58:17 | 200 |     231.319µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.bundle.min.js.map"
[GIN] 2020/10/19 - 16:58:26 | 200 |    1.154267ms |             ::1 | GET      "/"
[GIN] 2020/10/19 - 16:58:26 | 200 |     234.627µs |             ::1 | POST     "/notifications"
[GIN] 2020/10/19 - 16:58:30 | 200 |      1.5103ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:58:52 | 200 |    4.584509ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:59:10 | 200 |    1.360563ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:59:13 | 200 |    1.636299ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:59:14 | 200 |    4.397173ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:59:15 | 200 |    4.774754ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:59:16 | 200 |    1.305866ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:59:22 | 200 |    2.424881ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:59:22 | 200 |     4.66768ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:59:30 | 200 |    5.395592ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:59:30 | 200 |    4.715543ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:59:33 | 200 |    3.919261ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:59:34 | 200 |    4.449275ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:59:34 | 200 |    5.522893ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:59:46 | 200 |    4.707568ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:59:54 | 401 |    1.664449ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 16:59:54 | 200 |     359.845µs |             ::1 | GET      "/static/assets/dist/css/bootstrap.min.css"
[GIN] 2020/10/19 - 16:59:54 | 200 |     120.864µs |             ::1 | GET      "/static/assets/dist/css/dashboard.css"
[GIN] 2020/10/19 - 16:59:54 | 200 |     118.305µs |             ::1 | GET      "/static/assets/dist/css/slidecontainer.css"
[GIN] 2020/10/19 - 16:59:54 | 200 |      87.416µs |             ::1 | GET      "/static/assets/dist/css/slider.css"
[GIN] 2020/10/19 - 16:59:54 | 200 |     104.271µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.min.js"
[GIN] 2020/10/19 - 16:59:54 | 200 |     132.343µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.bundle.min.js"
[GIN] 2020/10/19 - 16:59:54 | 200 |      58.581µs |             ::1 | GET      "/static/assets/dist/js/dashboard.js"
[GIN] 2020/10/19 - 16:59:54 | 200 |       60.86µs |             ::1 | GET      "/static/assets/dist/js/delivery-semantics.js"
[GIN] 2020/10/19 - 16:59:54 | 200 |      44.596µs |             ::1 | GET      "/static/assets/brand/bootstrap-solid.svg"
[GIN] 2020/10/19 - 16:59:57 | 200 |   61.712564ms |             ::1 | POST     "/login"
[GIN] 2020/10/19 - 16:59:57 | 200 |     248.222µs |             ::1 | POST     "/notifications"
[GIN] 2020/10/19 - 16:59:58 | 200 |    5.094189ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:00:02 | 200 |    1.502202ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:00:03 | 200 |    1.577006ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:00:19 | 200 |    2.591454ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:00:20 | 200 |    1.403887ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:00:37 | 200 |    5.909071ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:01:14 | 200 |    4.061634ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:01:45 | 200 |     1.65269ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:01:58 | 200 |    4.765557ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:02:02 | 200 |    4.693569ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:02:02 | 200 |     1.30178ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:02:03 | 200 |    4.731983ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:02:20 | 401 |     468.978µs |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:02:20 | 200 |      64.258µs |             ::1 | GET      "/static/assets/dist/css/dashboard.css"
[GIN] 2020/10/19 - 17:02:20 | 200 |     167.154µs |             ::1 | GET      "/static/assets/dist/css/bootstrap.min.css"
[GIN] 2020/10/19 - 17:02:20 | 200 |      49.963µs |             ::1 | GET      "/static/assets/dist/css/slidecontainer.css"
[GIN] 2020/10/19 - 17:02:20 | 200 |      44.312µs |             ::1 | GET      "/static/assets/dist/css/slider.css"
[GIN] 2020/10/19 - 17:02:20 | 200 |     109.849µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.min.js"
[GIN] 2020/10/19 - 17:02:20 | 200 |      92.055µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.bundle.min.js"
[GIN] 2020/10/19 - 17:02:20 | 200 |      41.482µs |             ::1 | GET      "/static/assets/dist/js/dashboard.js"
[GIN] 2020/10/19 - 17:02:20 | 200 |      31.559µs |             ::1 | GET      "/static/assets/dist/js/delivery-semantics.js"
[GIN] 2020/10/19 - 17:02:20 | 200 |      60.242µs |             ::1 | GET      "/static/assets/brand/bootstrap-solid.svg"
[GIN] 2020/10/19 - 17:02:23 | 200 |   66.516457ms |             ::1 | POST     "/login"
[GIN] 2020/10/19 - 17:02:23 | 200 |     198.166µs |             ::1 | POST     "/notifications"
[GIN] 2020/10/19 - 17:02:25 | 200 |    4.335417ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:02:31 | 200 |    4.711877ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:02:31 | 200 |    4.464567ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:03:36 | 200 |    4.424178ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:05:21 | 200 |     4.74648ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:05:46 | 200 |    4.826779ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:05:54 | 200 |    2.316819ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:06:19 | 200 |    1.431506ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:06:22 | 200 |    1.605812ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:06:30 | 200 |    1.434531ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:06:40 | 200 |     2.07842ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:06:44 | 200 |    1.403733ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:06:57 | 200 |    4.571341ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:07:05 | 200 |      1.6101ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:07:06 | 200 |    4.917436ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:07:16 | 200 |    4.484227ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:07:17 | 200 |      1.5771ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:07:18 | 200 |    4.756895ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:07:21 | 200 |    1.278837ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:07:22 | 200 |     2.12444ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:07:25 | 200 |    4.906057ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:07:25 | 200 |    3.006498ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:09:01 | 200 |    4.828405ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:09:04 | 200 |    4.706291ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:09:19 | 200 |    1.566623ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:09:20 | 200 |    3.425407ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:09:21 | 200 |    4.135206ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:09:21 | 200 |     4.91671ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:09:21 | 200 |    1.963403ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:09:35 | 200 |     1.47276ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:09:39 | 200 |      5.2116ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:09:48 | 200 |    1.511678ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:10:52 | 200 |    1.240818ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:10:52 | 200 |    3.589198ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:11:02 | 200 |     198.561µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.min.js.map"
[GIN] 2020/10/19 - 17:11:02 | 200 |     170.443µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.bundle.min.js.map"
[GIN] 2020/10/19 - 17:11:02 | 200 |     333.087µs |             ::1 | GET      "/static/assets/dist/css/bootstrap.min.css.map"
[GIN] 2020/10/19 - 17:11:26 | 200 |    1.600382ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:11:46 | 200 |    1.412821ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:12:04 | 200 |    4.650451ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:12:27 | 200 |    1.273634ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:12:28 | 200 |     5.26693ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:12:28 | 200 |    4.220272ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:12:41 | 200 |    4.885017ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:13:09 | 200 |    1.417347ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:13:19 | 200 |    4.813931ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:13:19 | 200 |    5.143589ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:13:27 | 200 |    4.809898ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:13:30 | 200 |    4.439013ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:14:36 | 200 |    1.253355ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:14:37 | 200 |    4.708225ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:14:54 | 200 |    1.430522ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:14:58 | 200 |    4.524554ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:16:31 | 200 |    1.430159ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:16:44 | 200 |    5.113211ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:16:48 | 200 |    1.751222ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:17:09 | 200 |     1.53015ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:17:14 | 200 |    1.573238ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:17:19 | 200 |     144.112µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.min.js.map"
[GIN] 2020/10/19 - 17:17:19 | 200 |     191.143µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.bundle.min.js.map"
[GIN] 2020/10/19 - 17:17:19 | 200 |     321.254µs |             ::1 | GET      "/static/assets/dist/css/bootstrap.min.css.map"
[GIN] 2020/10/19 - 17:18:02 | 401 |    1.545087ms |             ::1 | GET      "/subscriptionPage"
[GIN] 2020/10/19 - 17:18:02 | 200 |     266.392µs |             ::1 | GET      "/static/assets/dist/css/bootstrap.min.css"
[GIN] 2020/10/19 - 17:18:02 | 200 |      69.157µs |             ::1 | GET      "/static/assets/dist/css/dashboard.css"
[GIN] 2020/10/19 - 17:18:02 | 200 |      77.527µs |             ::1 | GET      "/static/assets/dist/css/slidecontainer.css"
[GIN] 2020/10/19 - 17:18:02 | 200 |      90.297µs |             ::1 | GET      "/static/assets/dist/css/slider.css"
[GIN] 2020/10/19 - 17:18:02 | 200 |      92.354µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.min.js"
[GIN] 2020/10/19 - 17:18:02 | 200 |     109.348µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.bundle.min.js"
[GIN] 2020/10/19 - 17:18:02 | 200 |      38.055µs |             ::1 | GET      "/static/assets/dist/js/dashboard.js"
[GIN] 2020/10/19 - 17:18:02 | 200 |      34.028µs |             ::1 | GET      "/static/assets/dist/js/delivery-semantics.js"
[GIN] 2020/10/19 - 17:18:02 | 200 |      31.341µs |             ::1 | GET      "/static/assets/brand/bootstrap-solid.svg"
[GIN] 2020/10/19 - 17:18:02 | 200 |       320.6µs |             ::1 | GET      "/static/assets/dist/css/bootstrap.min.css.map"
[GIN] 2020/10/19 - 17:18:02 | 200 |      198.28µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.min.js.map"
[GIN] 2020/10/19 - 17:18:02 | 200 |      210.16µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.bundle.min.js.map"
[GIN] 2020/10/19 - 17:18:05 | 200 |   57.992019ms |             ::1 | POST     "/login"
[GIN] 2020/10/19 - 17:18:05 | 200 |     165.342µs |             ::1 | GET      "/static/assets/dist/css/bootstrap.min.css"
[GIN] 2020/10/19 - 17:18:05 | 200 |      36.841µs |             ::1 | GET      "/static/assets/dist/css/dashboard.css"
[GIN] 2020/10/19 - 17:18:05 | 200 |      34.155µs |             ::1 | GET      "/static/assets/dist/css/slidecontainer.css"
[GIN] 2020/10/19 - 17:18:05 | 200 |      49.895µs |             ::1 | GET      "/static/assets/dist/css/slider.css"
[GIN] 2020/10/19 - 17:18:05 | 200 |     118.358µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.min.js"
[GIN] 2020/10/19 - 17:18:05 | 200 |     115.454µs |             ::1 | GET      "/static/assets/dist/js/bootstrap.bundle.min.js"
[GIN] 2020/10/19 - 17:18:05 | 200 |      56.976µs |             ::1 | GET      "/static/assets/dist/js/dashboard.js"
[GIN] 2020/10/19 - 17:18:05 | 200 |      82.193µs |             ::1 | GET      "/static/assets/dist/js/delivery-semantics.js"
[GIN] 2020/10/19 - 17:18:05 | 200 |     263.394µs |             ::1 | GET      "/static/assets/dist/css/bootstrap.min.css.map"
